"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FLT3LG",14.3547403751051,0.515519692200435,0.565195205531533,0.912109103465622,0.361711286598543,0.789048971574841
"RPL13A",4152.68904241466,-0.16577901973315,0.120230268811735,-1.37884595428077,0.167942254567634,0.613894950654451
"RPL13AP5",0,NA,NA,NA,NA,NA
"SNORD32A",3.9646176988786,-1.12786566841796,1.22140382953399,-0.923417498083567,0.355789676397424,NA
"SNORD33",1.07864032054746,-3.61898950453495,2.18231159325262,-1.6583284970507,0.0972511801418796,NA
"SNORD34",1.64866816544521,0.77312584265196,1.72259420321057,0.448814840553281,0.653565232165689,NA
"SNORD35A",9.02484110439238,0.843215846299405,0.731818557823608,1.15221981908615,0.2492307554982,NA
"RPS11",20673.09504821,0.196035063157793,0.0855999879504009,2.29012956487075,0.0220138069753591,0.248213949514458
"SNORD35B",12.5048288513591,0.491022669864586,0.613934403147977,0.799796635189108,0.423828632886865,0.8187236611941
"MIR150",0,NA,NA,NA,NA,NA
"FCGRT",161.644410211524,-0.110786395107201,0.211770014844963,-0.523144861600488,0.60087344853842,0.895838595602458
"RCN3",18.222604100164,0.715432526629328,0.502625095385145,1.42339197385502,0.154622557875896,0.598196332420872
"NOSIP",204.513094448157,0.165140279342804,0.181646571875913,0.909129622636729,0.363281707759628,0.789126371646107
"PRRG2",122.62600383287,0.119065696121197,0.211147571253958,0.563898014142871,0.572823541629006,0.885699561045277
"PRR12",464.16081583202,0.0148729766420485,0.154228173379543,0.0964348881021063,0.923175184536068,0.98281415288661
"RRAS",1572.2118724433,0.162801465225617,0.102947303233161,1.58140582718223,0.113785275951869,0.530334870083362
"SCAF1",979.688843751449,0.02528205127509,0.138479527504255,0.18256887303658,0.855136309522101,0.965785906984644
"IRF3",839.627028675873,-0.000445499002899113,0.115142455198826,-0.00386911154647374,0.996912903335365,0.999187941545511
"BCL2L12",79.5451746520544,0.214705113322084,0.264683464160097,0.811176905226754,0.417264086292509,0.814118863230539
"PRMT1",1260.79478634588,0.372078929034989,0.125817246043287,2.95729671993438,0.00310349308957438,0.075676029665902
"MIR5088",0,NA,NA,NA,NA,NA
"ADM5",6.99944816498015,-0.365718927564109,0.808672634104589,-0.452245954840619,0.651091805482552,NA
"CPT1C",7.07922186594598,-0.411226098176058,0.820218545970089,-0.501361619042267,0.616116646333627,NA
"TSKS",0,NA,NA,NA,NA,NA
"AP2A1",1486.94977193373,0.0146433171836525,0.107640888614118,0.136038612948907,0.891790755974278,0.975368192125391
"FUZ",34.276284570292,-0.226736268571208,0.399109149033877,-0.568105915687646,0.56996305113422,0.884929044190143
"MED25",430.534925753558,-0.0171401267110548,0.1666898912835,-0.102826431639478,0.91810072703809,0.981744578995241
"PTOV1-AS1",7.22735530311965,-0.692422792687905,0.80447050015105,-0.860718687084106,0.389392998393245,NA
"PTOV1",580.020120050397,0.0982846446564272,0.138498111591163,0.70964609933857,0.477923624829407,0.845451202187346
"MIR4749",0,NA,NA,NA,NA,NA
"PNKP",283.267140427745,-0.0056015753334821,0.166703883098674,-0.0336019487330505,0.973194568283005,0.99405257554809
"AKT1S1",1321.85575527089,0.0878700610588879,0.0948711159367913,0.926204569127573,0.354339678486105,0.782610973544297
"TBC1D17",264.430352896352,-0.038773429646199,0.153361905735656,-0.252823081848182,0.800404930283728,0.953097563137855
"MIR4750",0,NA,NA,NA,NA,NA
"IL4I1",0.586606025013245,1.17644724651641,3.02810207466435,0.388509771965602,0.697638823924589,NA
"NUP62",719.443635762337,0.138644194633168,0.118464121390022,1.17034755338881,0.241861132380845,0.692328564969989
"ATF5",483.460915676515,0.11393424332562,0.123069988510822,0.925767887884388,0.354566618767847,0.782610973544297
"MIR4751",0,NA,NA,NA,NA,NA
"SIGLEC11",0,NA,NA,NA,NA,NA
"SIGLEC16",0,NA,NA,NA,NA,NA
"VRK3",254.53416683988,0.0136236773471581,0.161467543864373,0.084374091666382,0.932759005673956,0.985971961944322
"ZNF473",192.88023984945,0.203510898187491,0.171949763466395,1.18354857886888,0.236591805732857,0.689943607908731
"SNAR-B2",0,NA,NA,NA,NA,NA
"SNAR-B1",0,NA,NA,NA,NA,NA
"SNAR-D",0,NA,NA,NA,NA,NA
"IZUMO2",0,NA,NA,NA,NA,NA
"MYH14",384.804413256475,0.428466826409852,0.169046444853983,2.5346100994904,0.0112572545404338,0.167768053070291
"KCNC3",11.4832876149967,-0.317827424236635,0.671400522749865,-0.473379768807603,0.635942260966213,NA
"NAPSB",0,NA,NA,NA,NA,NA
"NAPSA",26.6535451348768,-0.00401835519539725,0.423303572834383,-0.00949284497763836,0.99242591930967,0.998238183538636
"NR1H2",554.70555456296,0.0198232626458254,0.147518037804656,0.134378567806572,0.893103228325272,0.975825084719334
"POLD1",110.501968257152,0.462862077482371,0.2985286879971,1.55047771317331,0.121026898687126,0.541776008787107
"SPIB",0,NA,NA,NA,NA,NA
"MYBPC2",0.358903863768058,0.0492900575214545,3.60575582708259,0.0136698267673147,0.989093395950142,NA
"FAM71E1",12.7659687496355,-0.585359066225119,0.589974694011615,-0.992176566497945,0.321111401544248,0.762091688294033
"EMC10",925.347805947863,-0.0782337310676957,0.112335971720635,-0.696426352747032,0.486161864285027,0.847199159588199
"JOSD2",50.9815280689533,-0.328768637924854,0.350911106997517,-0.93690006206381,0.348809967282178,0.779039657315329
"ASPDH",0.0774832858600712,0.707947378463969,4.06480878937946,0.174164989092155,0.861735799635721,NA
"LRRC4B",0,NA,NA,NA,NA,NA
"SNAR-F",0,NA,NA,NA,NA,NA
"SYT3",0,NA,NA,NA,NA,NA
"C19orf81",0,NA,NA,NA,NA,NA
"SHANK1",0.154966571720142,1.20288093935691,4.05161426316908,0.29688930416985,0.766551022253284,NA
"CLEC11A",8.09212134182449,-0.81892576552981,0.778831268016634,-1.05148033875846,0.293038034793259,NA
"GPR32",0,NA,NA,NA,NA,NA
"C19orf48",315.579445609972,0.299024678539181,0.174889650124746,1.7097905926731,0.0873046032216877,0.477607535271586
"SNORD88B",4.15452568513325,-0.393798339152613,1.08797360258171,-0.3619557847894,0.717385071913529,NA
"SNORD88A",0,NA,NA,NA,NA,NA
"SNORD88C",0.8146800615638,-3.23456710257919,2.58078086587628,-1.25332884529153,0.210086054937591,NA
"KLK1",1.16507949074582,-1.16163936308055,2.11574472603424,-0.549045141782264,0.582974470997894,NA
"KLK15",0,NA,NA,NA,NA,NA
"KLK3",0,NA,NA,NA,NA,NA
"KLK2",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"KLKP1",0.854967646933773,-1.68667992402203,2.63402800056887,-0.640342442699072,0.521949993386342,NA
"KLK4",0.631612430992781,-2.82322481886592,3.12063439418727,-0.904695796510056,0.365626568624207,NA
"KLK5",798.568936740851,0.304576931836301,0.154195698406541,1.97526218295192,0.0482384024520046,0.373215889484475
"KLK6",1536.74471044127,0.0622108797317447,0.119221021807784,0.521811328140142,0.601801701560852,0.895838595602458
"KLK7",1974.71787696606,0.0947104915916196,0.12498226059043,0.757791474919696,0.448575826737713,0.827956288986714
"KLK8",237.458315894618,0.199724406000419,0.161817143103948,1.23425986993307,0.217106084440121,0.674134871313123
"KLK9",60.3950887085038,0.223742806592381,0.33151675822484,0.67490647468456,0.499735186666393,0.85404874439036
"KLK10",1132.82224490948,0.324954260090761,0.128147208602523,2.53578882938198,0.0112194366011602,0.167620897763535
"KLK11",385.666664057215,0.378645136356568,0.147800434043528,2.56186755341364,0.0104111013320166,0.159721205473405
"KLK12",34.1026759251934,0.616218320084068,0.387555271237037,1.59001403365554,0.111831641770205,0.526327625691192
"KLK13",48.5770213360501,0.304105432305818,0.320836988323383,0.947850289628385,0.343205674679448,0.777461948476084
"KLK14",1.45650589323497,1.40414048776603,1.93667975439826,0.725024612136925,0.468436931449531,NA
"CTU1",25.3121472725505,-0.29695259359299,0.421700107803617,-0.704179553426338,0.481320962575632,0.846565124066435
"SIGLEC9",0,NA,NA,NA,NA,NA
"SIGLEC7",0,NA,NA,NA,NA,NA
"SIGLEC17P",0,NA,NA,NA,NA,NA
"CD33",0,NA,NA,NA,NA,NA
"SIGLECL1",0,NA,NA,NA,NA,NA
"IGLON5",2.91842803909718,-1.20959197535345,1.22132685230586,-0.990391698233558,0.3219827016055,NA
"VSIG10L",91.1857925839152,0.0625994859079483,0.25148025854426,0.248924055789973,0.803419527033726,0.953969142358063
"ETFB",572.647537464988,0.10685370633409,0.134210514528226,0.796164940650884,0.425936172344262,0.819043442938632
"CLDND2",3.75350325868174,0.425688092465466,1.08277543127205,0.393145319122513,0.694212153580285,NA
"NKG7",0,NA,NA,NA,NA,NA
"LIM2",0,NA,NA,NA,NA,NA
"SIGLEC10",0,NA,NA,NA,NA,NA
"LOC100129083",0,NA,NA,NA,NA,NA
"SIGLEC8",0,NA,NA,NA,NA,NA
"CEACAM18",0,NA,NA,NA,NA,NA
"SIGLEC12",0,NA,NA,NA,NA,NA
"SIGLEC6",0,NA,NA,NA,NA,NA
"ZNF175",147.570928062715,-0.0247269748788557,0.191026229014118,-0.12944282576519,0.897007262641649,0.97724265618524
"SIGLEC5",0,NA,NA,NA,NA,NA
"SIGLEC14",0,NA,NA,NA,NA,NA
"MIR99B",0,NA,NA,NA,NA,NA
"MIRLET7E",0,NA,NA,NA,NA,NA
"MIR125A",0,NA,NA,NA,NA,NA
"HAS1",3.67915656599375,-0.697110118339458,1.11158421505886,-0.627132077709957,0.530572661707047,NA
"FPR1",7.30370060614751,-0.368844847891362,0.785692806455807,-0.469451730830004,0.638746779284299,NA
"FPR2",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"FPR3",0,NA,NA,NA,NA,NA
"ZNF577",157.934451659998,-0.175691105401188,0.20914302816667,-0.840052412654065,0.400879000041458,0.809892068790688
"ZNF649",250.144720471242,0.157392386464918,0.162250820629742,0.970056027168514,0.332018565846558,0.770980275235595
"ZNF613",140.041516707682,-0.0163049322094621,0.203085446123682,-0.0802860693401543,0.936009737502348,0.987018878019984
"ZNF350",172.758902792136,-0.207298769648901,0.18223741154549,-1.1375203800958,0.255320809819527,0.702433199391694
"ZNF615",72.5692671075737,-0.236886515512334,0.272896792776653,-0.868044336842792,0.385370061372303,0.802653580951999
"ZNF614",157.256055861367,0.00697571472461046,0.195728828235822,0.0356396898069906,0.971569660522158,0.994023641248877
"ZNF432",452.000213155492,-0.182469095822423,0.128547067276641,-1.41947303573826,0.155761152648045,0.599892952911268
"ZNF841",715.748800196055,-0.169629481495523,0.128467380095895,-1.32040897361574,0.186698509149761,0.636861094120997
"ZNF616",248.944552972843,-0.271459860828271,0.188728530699804,-1.43836154407444,0.150331497974375,0.591320321704453
"ZNF836",143.212722555849,-0.0405438109336987,0.194414129569902,-0.208543540654133,0.834804589350404,0.961215261387316
"PPP2R1A",2192.19216515285,0.274190406141425,0.0981202005356381,2.79443381326801,0.00519906821681781,0.103610002320869
"ZNF766",329.953687713111,-0.248263539234057,0.160826920762481,-1.54366904531305,0.122668528939296,0.545098974806642
"MIR643",0,NA,NA,NA,NA,NA
"ZNF480",339.271371447289,-0.227684172413579,0.167967094301911,-1.35552843466072,0.175249255485214,0.622768162931313
"ZNF610",83.8220725003508,-0.158732960510066,0.265088344095023,-0.598792681933863,0.549311142969548,0.877443963558843
"ZNF880",145.167362579623,0.176719161058058,0.214210399826313,0.824979371689454,0.409383302168998,0.811286762867532
"ZNF528",512.983713172829,-0.136113789617883,0.145091729246545,-0.938122319753963,0.3481815527596,0.778908541799221
"ZNF534",2.37677839854934,0.829358515923237,1.73308058052885,0.478545847920216,0.632261750344576,NA
"ZNF578",45.2673154608623,0.189528150286311,0.317610912782256,0.596730599166301,0.550687259698884,0.877892688253569
"ZNF808",82.0360188338722,-0.374832932873396,0.263625029311941,-1.42184121838395,0.155072350774735,0.598777918327809
"ZNF701",151.335151974132,-0.0888078478183927,0.196260374227847,-0.452500145114834,0.650908716723995,0.910018769802491
"ZNF137P",45.1606725860501,-0.442944997508342,0.375264938107476,-1.18035273890012,0.237859950590565,0.689943607908731
"ZNF83",440.434392726853,-0.407200694748262,0.179119768281474,-2.27334313043759,0.023005510322615,0.25390718246588
"ZNF611",75.1697231094117,-0.16327833014016,0.310120343047487,-0.526499901733817,0.598540920267801,0.895838595602458
"ZNF600",236.739282920276,-0.177321683474138,0.16458289274323,-1.07740045468019,0.281301401094215,0.727792302981949
"ZNF28",309.435282463912,-0.259604000653088,0.184455322070737,-1.40740856776977,0.159306272079901,0.603456085899823
"ZNF468",312.878208124973,-0.401902745646825,0.149665400582225,-2.68534172950697,0.00724556820094434,0.129160596889642
"ZNF320",648.195877507003,-0.209084938181242,0.144237357760685,-1.44958935346105,0.147173066674686,0.585318388194286
"ZNF816-ZNF321P",0,NA,NA,NA,NA,NA
"ZNF321P",0.752508971336671,-1.53841952464972,2.72642258120382,-0.564263051243672,0.572575123280443,NA
"ZNF816",197.777477117642,-0.149364356257511,0.193525746002684,-0.771806125761891,0.440229263055795,0.825194502860976
"ZNF702P",280.529767709232,-0.229521505739067,0.162805382849374,-1.40979064526029,0.158601509672391,0.603123204460862
"ERVV-1",1.90670384850092,-0.0661712832956445,1.8275418380093,-0.0362078076241053,0.971116660489411,NA
"ERVV-2",0,NA,NA,NA,NA,NA
"ZNF160",750.241496208218,-0.101829820364229,0.110053795944748,-0.925273131109002,0.354823851389494,0.782791788363325
"ZNF415",160.360282844892,-0.16830103352192,0.19902689436893,-0.845619553355168,0.397765013942893,0.80881990442577
"ZNF347",129.31437021697,0.00840604399496543,0.206009175775496,0.0408042212844255,0.967451974065076,0.993007968137577
"ZNF665",38.3138045635786,-0.0846789578835937,0.352932207137907,-0.239929811366027,0.810384669624105,0.955888101823971
"ZNF818P",95.4685639113383,-0.400179909184821,0.23452628925767,-1.70633283991949,0.0879461270660762,0.479016643090237
"ZNF677",87.0426358268032,-0.0560977009200146,0.255708560290579,-0.219381395977777,0.826352960920265,0.958128585305927
"VN1R2",0,NA,NA,NA,NA,NA
"VN1R4",0,NA,NA,NA,NA,NA
"FAM90A27P",0.131201702522871,-1.1184106126563,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"BIRC8",0,NA,NA,NA,NA,NA
"ZNF845",135.333065861779,-0.16262144860651,0.211541665308941,-0.768744296160346,0.442045123055402,0.825331119513875
"ZNF525",229.696096341859,-0.315955565630682,0.175611112924021,-1.79917751428056,0.0719906051493105,0.445074019346216
"ZNF765",130.916973266806,-0.0395456999727561,0.211310515056368,-0.187144969866772,0.85154697010842,0.964866735964367
"ZNF761",338.831559106848,-0.285093864619347,0.158086090148511,-1.80340891694849,0.0713240182486631,0.442666449523648
"TPM3P9",84.1477196381247,0.15861329093777,0.247305570329855,0.641365621996352,0.521285163170846,0.866785599800505
"ZNF813",112.901867365663,-0.574362202392117,0.258751425462517,-2.21974507528006,0.0264360771909898,0.273644191596467
"ZNF331",143.485411983799,-0.144498744611602,0.202373403743041,-0.714020429260932,0.475214546970672,0.843614815035092
"LOC284379",0,NA,NA,NA,NA,NA
"DPRX",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"MIR512-2",0,NA,NA,NA,NA,NA
"MIR512-1",0,NA,NA,NA,NA,NA
"MIR1323",0,NA,NA,NA,NA,NA
"MIR498",0,NA,NA,NA,NA,NA
"MIR520E",0,NA,NA,NA,NA,NA
"MIR515-1",0,NA,NA,NA,NA,NA
"MIR515-2",0,NA,NA,NA,NA,NA
"MIR519E",0,NA,NA,NA,NA,NA
"MIR520F",0,NA,NA,NA,NA,NA
"MIR519C",0,NA,NA,NA,NA,NA
"MIR1283-1",0,NA,NA,NA,NA,NA
"MIR520A",0,NA,NA,NA,NA,NA
"MIR526B",0,NA,NA,NA,NA,NA
"MIR519B",0,NA,NA,NA,NA,NA
"MIR525",0,NA,NA,NA,NA,NA
"MIR523",0,NA,NA,NA,NA,NA
"MIR518F",0,NA,NA,NA,NA,NA
"MIR520B",0,NA,NA,NA,NA,NA
"MIR518B",0,NA,NA,NA,NA,NA
"MIR526A1",0,NA,NA,NA,NA,NA
"MIR520C",0,NA,NA,NA,NA,NA
"MIR518C",0,NA,NA,NA,NA,NA
"MIR524",0,NA,NA,NA,NA,NA
"MIR517A",0,NA,NA,NA,NA,NA
"MIR519D",0,NA,NA,NA,NA,NA
"MIR521-2",0,NA,NA,NA,NA,NA
"MIR520D",0,NA,NA,NA,NA,NA
"MIR517B",0,NA,NA,NA,NA,NA
"MIR520G",0,NA,NA,NA,NA,NA
"MIR516B2",0,NA,NA,NA,NA,NA
"MIR526A2",0,NA,NA,NA,NA,NA
"MIR518E",0,NA,NA,NA,NA,NA
"MIR518A1",0,NA,NA,NA,NA,NA
"MIR518D",0,NA,NA,NA,NA,NA
"MIR516B1",0,NA,NA,NA,NA,NA
"MIR518A2",0,NA,NA,NA,NA,NA
"MIR517C",0,NA,NA,NA,NA,NA
"MIR520H",0,NA,NA,NA,NA,NA
"MIR521-1",0,NA,NA,NA,NA,NA
"MIR522",0,NA,NA,NA,NA,NA
"MIR519A1",0,NA,NA,NA,NA,NA
"MIR527",0,NA,NA,NA,NA,NA
"MIR516A1",0,NA,NA,NA,NA,NA
"MIR1283-2",0,NA,NA,NA,NA,NA
"MIR516A2",0,NA,NA,NA,NA,NA
"MIR519A2",0,NA,NA,NA,NA,NA
"MIR371A",0,NA,NA,NA,NA,NA
"MIR371B",0,NA,NA,NA,NA,NA
"MIR372",0,NA,NA,NA,NA,NA
"MIR373",0,NA,NA,NA,NA,NA
"NLRP12",0.131201702522871,-1.1184106126563,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"MYADM",4022.3700400474,0.102137901515087,0.105908818246239,0.96439468597992,0.334848085431607,0.772979118899941
"PRKCG",2.3315888960795,-0.674509244415592,1.33761724327269,-0.504261774291499,0.614077435566524,NA
"CACNG7",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"CACNG8",2.39829268471209,0.765987898854015,1.33041518489113,0.57575101934566,0.564783484865404,NA
"MIR935",0,NA,NA,NA,NA,NA
"CACNG6",0,NA,NA,NA,NA,NA
"VSTM1",0,NA,NA,NA,NA,NA
"TARM1",0,NA,NA,NA,NA,NA
"OSCAR",6.22183580225611,0.356081516776097,0.838295069684157,0.424768711702262,0.671005288434007,NA
"NDUFA3",483.676096558067,0.0454996691282633,0.164745884390352,0.276180915211548,0.782409114844111,0.948623507341713
"TFPT",158.576572147387,0.278382960567738,0.183460214530478,1.51740234949682,0.129165131110169,0.553703731594896
"PRPF31",872.247744099686,0.0234548908134214,0.110893113109586,0.211508994163082,0.832490114638532,0.960972183711967
"CNOT3",918.359391911293,0.0939674739859055,0.120777092214237,0.778023980070857,0.436554876427014,0.823482523977183
"LENG1",140.327497614048,0.335431355961618,0.20976502392866,1.59908143731195,0.109802508668385,0.522865683137381
"TMC4",663.407114940539,0.0273992038366818,0.139614686971508,0.196248721613889,0.844415495081865,0.962807860091058
"MBOAT7",1108.1575932754,-0.00702844771879558,0.120440207568603,-0.0583563235291847,0.953464804223757,0.990677134802081
"TSEN34",380.359601507088,0.0292489518099927,0.147447274273369,0.198368887821994,0.842756457655077,0.962807860091058
"RPS9",3507.74686508883,-0.049390224260557,0.109921224727939,-0.449323816968018,0.653198079154007,0.910630793486481
"LILRB3",0,NA,NA,NA,NA,NA
"LILRA6",0,NA,NA,NA,NA,NA
"LILRB5",0,NA,NA,NA,NA,NA
"LILRB2",0,NA,NA,NA,NA,NA
"MIR4752",0,NA,NA,NA,NA,NA
"LILRA3",0,NA,NA,NA,NA,NA
"LILRA5",0,NA,NA,NA,NA,NA
"LILRA4",0,NA,NA,NA,NA,NA
"LAIR1",0,NA,NA,NA,NA,NA
"TTYH1",8.8428126907012,0.541054906267541,0.711236977913234,0.760723813678801,0.44682204802176,NA
"LENG8",2969.67317055602,-0.0977260722482555,0.127751620243876,-0.764969337075318,0.444289803698165,0.825483161679864
"LENG9",40.4282408946473,0.67294669649841,0.34146688199968,1.97075245645357,0.0487521972418314,0.375043458438982
"CDC42EP5",128.219425372913,0.258833598248125,0.26214091551896,0.987383437399356,0.323454700757113,0.763640561073177
"LAIR2",0,NA,NA,NA,NA,NA
"KIR3DX1",0,NA,NA,NA,NA,NA
"LILRA2",0,NA,NA,NA,NA,NA
"LILRA1",0,NA,NA,NA,NA,NA
"LILRB1",0,NA,NA,NA,NA,NA
"LILRB4",0,NA,NA,NA,NA,NA
"LILRP2",0,NA,NA,NA,NA,NA
"KIR3DL3",0,NA,NA,NA,NA,NA
"KIR2DL3",0,NA,NA,NA,NA,NA
"KIR2DL1",0,NA,NA,NA,NA,NA
"KIR2DL4",0,NA,NA,NA,NA,NA
"KIR3DL1",0,NA,NA,NA,NA,NA
"KIR2DS4",0,NA,NA,NA,NA,NA
"KIR3DL2",0,NA,NA,NA,NA,NA
"FCAR",0,NA,NA,NA,NA,NA
"NCR1",0,NA,NA,NA,NA,NA
"NLRP7",1.60314042861684,-0.0444389445767041,1.79808321049937,-0.024714620723455,0.980282592992125,NA
"NLRP2",855.688879155144,0.202024417491044,0.117241609707233,1.7231460570656,0.0848621157501394,0.472431926985811
"GP6",1.01663686334672,1.03488926479628,2.14220791585853,0.483094688024961,0.629028505599948,NA
"RDH13",106.096528147783,0.00300104388601067,0.227931540753757,0.0131664265335389,0.989495015063727,0.997393017620528
"EPS8L1",474.129960272932,0.401974406331432,0.15120412062477,2.65848843715692,0.0078492043986166,0.135687183242368
"PPP1R12C",534.673218213901,0.0824807711810609,0.143722233907119,0.573890127774972,0.566042153995525,0.884795794330204
"TNNT1",211.770644750719,0.33993422888752,0.161959447070064,2.09888484455287,0.0358270531514485,0.323170794479645
"TNNI3",1.77089586355492,-1.39916017732335,1.7328501180958,-0.807432889153082,0.419417124768974,NA
"DNAAF3",8.00613607729416,0.0939074977478842,0.835946234854031,0.112336767405002,0.910556390121005,NA
"SYT5",1.73685470790413,1.02665293942995,1.68512498758217,0.609244386615499,0.542362463382685,NA
"PTPRH",10.5198738558833,0.365389659298348,0.697942663175906,0.523523891827568,0.600609729268773,NA
"TMEM86B",17.6693074988369,0.428017841888606,0.537315875052832,0.796585140624258,0.425692010142188,0.819043442938632
"PPP6R1",1112.91643094162,0.174724102321865,0.132673210780525,1.31695088476379,0.187855088391871,0.637177691670137
"HSPBP1",284.3178643522,0.0420667732501039,0.176856623552399,0.237858059286314,0.811991185829869,0.955958508623268
"BRSK1",7.62987175514199,-0.526406382419512,0.837563270318797,-0.628497453355553,0.529678114408722,NA
"TMEM150B",0,NA,NA,NA,NA,NA
"COX6B2",23.1054659726767,0.0634496425345625,0.444076740557718,0.142879905069731,0.886385029158617,0.973627650138795
"FAM71E2",3.22340114488385,0.268007793014547,1.22625485407622,0.21855798745559,0.826994382683037,NA
"IL11",38.0558180423416,-0.195389224023763,0.347857575202841,-0.561693169711279,0.57432508879969,0.885699561045277
"TMEM190",0.288020762857665,-0.253030876529318,3.90303076734044,-0.0648293317712519,0.948309887191076,NA
"TMEM238",6.93929014366456,-0.700269675692626,0.785237374814859,-0.89179361318319,0.372503565663976,NA
"RPL28",9373.05907292106,-0.0368354014757746,0.116476443822252,-0.316247648597402,0.751814543785836,0.939721951166435
"UBE2S",210.297948609147,0.184382933131472,0.171615209200215,1.07439739164587,0.282644611050826,0.72799976204438
"SHISA7",0,NA,NA,NA,NA,NA
"ISOC2",141.538458070424,-0.00639104292508638,0.201081725912281,-0.0317833104728491,0.974644856225919,0.99405257554809
"ZNF628",19.4184810289335,-0.274154626045722,0.496736973991428,-0.551911052327772,0.581009295687615,0.88885086972256
"NAT14",74.7059325640799,-0.216029307523863,0.272539193742027,-0.792654093371781,0.427979383397263,0.820127958803095
"SSC5D",2.36999511710936,-1.93651641410611,1.45540034986516,-1.3305730030129,0.183329550525005,NA
"SBK2",0,NA,NA,NA,NA,NA
"ZNF579",61.5199149163109,-0.513187878516229,0.275483827432445,-1.86286027495416,0.0624819271086234,0.417225222291066
"FIZ1",94.4615930312364,-0.1656295379691,0.224674690119685,-0.737197135471147,0.461002475189611,0.83436820774986
"ZNF524",63.4618108669408,0.186705726366439,0.313907905803963,0.594778668884617,0.551991428004591,0.878441365592265
"ZNF865",184.505252907512,0.103008139296314,0.189829623644445,0.542634691670943,0.587381348223649,0.891310993449799
"ZNF784",29.2033710688724,0.396008504663348,0.396145886948091,0.999653202799097,0.317478366504248,0.757558122910703
"ZNF580",161.619252452862,-0.0695519470051744,0.192746809253336,-0.360846165363801,0.718214449601512,0.927493945303481
"ZNF581",114.164527214167,0.145277832998734,0.22212100386656,0.654048156049258,0.51308078097637,0.862056491318335
"CCDC106",71.4250008290902,0.0125546594808824,0.27967811656584,0.0448896740118273,0.964195247493815,0.992652711405858
"U2AF2",2647.74134498951,0.0321749064692289,0.0973280567457911,0.330582028913469,0.740960222540625,0.936594191276237
"EPN1",688.695461638428,0.23209013197372,0.138843275926641,1.67159792524881,0.0946036341803656,0.491750346300627
"NLRP9",0,NA,NA,NA,NA,NA
"RFPL4A",0,NA,NA,NA,NA,NA
"NLRP11",0,NA,NA,NA,NA,NA
"NLRP4",0.0774832858600712,0.707947378463969,4.06480878937946,0.174164989092155,0.861735799635721,NA
"NLRP13",0,NA,NA,NA,NA,NA
"NLRP8",0,NA,NA,NA,NA,NA
"NLRP5",0,NA,NA,NA,NA,NA
"ZNF787",107.693423474251,-0.190636584725739,0.232380973730351,-0.820362276934723,0.4120096136524,0.811286762867532
"ZNF444",186.463851189324,0.0533169333520481,0.176438485458991,0.302184261066106,0.762511601594229,0.943622115569863
"GALP",0,NA,NA,NA,NA,NA
"ZSCAN5B",0,NA,NA,NA,NA,NA
"ZSCAN5A",28.3093347678428,0.24717265622458,0.403538671582562,0.612512935266503,0.540198442420093,0.872896942758262
"ZNF582",28.1291141344741,0.364520566819307,0.39707262044243,0.918019898760954,0.358608448277364,0.786656711278759
"ZNF582-AS1",54.2958944742432,0.0292727250496084,0.306052899357829,0.0956459654884155,0.923801757339638,0.983045031293563
"ZNF583",50.2880799857705,0.345520411244206,0.321877240147308,1.07345400092929,0.28306746674947,0.728124520254531
"ZNF667",98.9739796442656,0.0771035380494466,0.260277653568066,0.296235719787918,0.767050071916945,0.944588252117179
"ZNF471",182.094285946198,-0.11784288221859,0.173376277361314,-0.679694385022508,0.496697992081809,0.852443490564482
"ZFP28",156.177431886043,0.255213104874165,0.191779126746296,1.33076580962737,0.183266081258091,0.632159653763807
"ZNF470",185.428921777345,-0.0955584158415167,0.174149295750519,-0.548715488223455,0.583200715464505,0.890211253676183
"ZNF71",144.868492468622,0.167739252538377,0.205215786371916,0.817379868790309,0.413711376502798,0.812207789795996
"SMIM17",2.1257228747883,1.22607321376243,1.50775284654033,0.813179173613077,0.416115338196028,NA
"ZNF835",0.648777115240374,-1.07784885422914,2.90824626369039,-0.370618151456477,0.710921960523103,NA
"ZIM2",0,NA,NA,NA,NA,NA
"PEG3",26.7254925863241,0.104435870478028,0.445355821528071,0.234499843562604,0.814596954622077,0.956191021898509
"PEG3-AS1",0,NA,NA,NA,NA,NA
"MIMT1",0.262403405045742,-1.70911197213244,4.06227293839172,-0.420728000814512,0.673953711994018,NA
"USP29",0.262403405045742,-1.70911197213244,4.06227293839172,-0.420728000814512,0.673953711994018,NA
"ZIM3",0,NA,NA,NA,NA,NA
"DUXA",0,NA,NA,NA,NA,NA
"ZNF264",332.673578327173,-0.113321833155828,0.148616688010594,-0.762510823466544,0.445755185802535,0.826563340063478
"AURKC",22.9765470089143,-0.293731761618463,0.465386146320731,-0.631157080933026,0.527937821598439,0.869214460725263
